finland	neighbor	norway
somalia	neighbor	ethiopia
paraguay	neighbor	argentina
bosnia_and_herzegovina	neighbor	montenegro
france	neighbor	luxembourg
ukraine	neighbor	romania
tajikistan	neighbor	afghanistan
jamaica	locatedin	caribbean
libya	neighbor	sudan
saudi_arabia	locatedin	western_asia
austria	neighbor	kosovo
sri_lanka	locatedin	asia
tanzania	neighbor	zambia
china	neighbor	india
nicaragua	neighbor	honduras
saint_pierre_and_miquelon	locatedin	americas
guadeloupe	locatedin	americas
tanzania	neighbor	uganda
liberia	neighbor	sierra_leone
mali	locatedin	western_africa
lebanon	locatedin	asia
martinique	locatedin	caribbean
dominican_republic	locatedin	americas
british_indian_ocean_territory	locatedin	africa
mexico	neighbor	guatemala
niger	neighbor	algeria
armenia	neighbor	turkey
liechtenstein	neighbor	austria
austria	neighbor	hungary
brazil	neighbor	ireland
south_africa	locatedin	southern_africa
western_asia	locatedin	asia
lithuania	locatedin	south_america
panama	locatedin	americas
eritrea	neighbor	sudan
lithuania	neighbor	latvia
palau	locatedin	micronesia
tunisia	neighbor	libya
lithuania	neighbor	poland
ukraine	locatedin	europe
saudi_arabia	neighbor	yemen
brazil	neighbor	uruguay
iran	neighbor	iraq
benin	neighbor	togo
indonesia	neighbor	malaysia
georgia	locatedin	western_asia
honduras	neighbor	nicaragua
peru	locatedin	south_america
djibouti	neighbor	eritrea
brazil	neighbor	french_guiana
south-eastern_asia	locatedin	asia
iran	neighbor	turkmenistan
benin	neighbor	niger
seychelles	locatedin	africa
monaco	locatedin	western_europe
french_guiana	locatedin	americas
afghanistan	locatedin	asia
australia	locatedin	oceania
france	locatedin	western_europe
cameroon	neighbor	nigeria
oman	locatedin	asia
croatia	neighbor	hungary
azerbaijan	neighbor	iran
iran	neighbor	armenia
united_states	neighbor	mexico
india	neighbor	sri_lanka
cambodia	locatedin	south-eastern_asia
republic_of_the_congo	neighbor	cameroon
cameroon	locatedin	middle_africa
equatorial_guinea	locatedin	africa
sint_maarten	locatedin	caribbean
serbia	neighbor	romania
philippines	locatedin	asia
vietnam	locatedin	asia
luxembourg	neighbor	germany
tokelau	locatedin	oceania
myanmar	locatedin	asia
peru	locatedin	americas
czechia	neighbor	austria
brazil	neighbor	paraguay
saint_martin	neighbor	sint_maarten
tuvalu	locatedin	polynesia
angola	neighbor	dr_congo
egypt	neighbor	southern_europe
sudan	neighbor	central_african_republic
jordan	neighbor	saudi_arabia
cook_islands	locatedin	polynesia
mozambique	neighbor	south_africa
liberia	locatedin	africa
russia	neighbor	azerbaijan
guernsey	locatedin	northern_europe
uzbekistan	locatedin	central_asia
palestine	neighbor	egypt
jordan	neighbor	syria
latvia	neighbor	lithuania
saint_kitts_and_nevis	locatedin	americas
uzbekistan	neighbor	finland
bulgaria	neighbor	south_america
albania	neighbor	kosovo
poland	neighbor	ukraine
china	neighbor	pakistan
montenegro	locatedin	southern_europe
andorra	locatedin	southern_europe
northern_mariana_islands	locatedin	oceania
italy	neighbor	slovenia
belarus	neighbor	latvia
kosovo	neighbor	montenegro
united_states_minor_outlying_islands	locatedin	northern_america
israel	neighbor	jordan
colombia	locatedin	americas
republic_of_the_congo	neighbor	gabon
mali	neighbor	burkina_faso
algeria	neighbor	tunisia
kyrgyzstan	locatedin	central_asia
switzerland	neighbor	liechtenstein
south_africa	locatedin	moldova
czechia	neighbor	poland
czechia	neighbor	slovakia
morocco	locatedin	africa
laos	neighbor	china
united_kingdom	neighbor	ireland
chad	neighbor	cameroon
kuwait	neighbor	iraq
dr_congo	neighbor	tanzania
angola	locatedin	northern_america
bosnia_and_herzegovina	neighbor	croatia
guatemala	locatedin	central_america
united_states_virgin_islands	locatedin	caribbean
ivory_coast	locatedin	africa
romania	neighbor	moldova
suriname	neighbor	french_guiana
zambia	neighbor	namibia
niue	locatedin	polynesia
north_korea	locatedin	eastern_asia
spain	neighbor	andorra
israel	neighbor	egypt
senegal	neighbor	guinea
mozambique	neighbor	malawi
serbia	neighbor	kosovo
myanmar	neighbor	india
tanzania	neighbor	burundi
venezuela	locatedin	central_america
seychelles	locatedin	eastern_africa
austria	neighbor	zambia
bangladesh	neighbor	myanmar
ghana	neighbor	togo
botswana	locatedin	southern_africa
egypt	neighbor	sudan
western_africa	locatedin	africa
laos	neighbor	vietnam
paraguay	locatedin	americas
montserrat	locatedin	central_america
libya	neighbor	egypt
hungary	neighbor	romania
guinea	locatedin	africa
gambia	locatedin	africa
christmas_island	locatedin	oceania
cuba	locatedin	caribbean
turkey	neighbor	united_kingdom
myanmar	neighbor	laos
uruguay	locatedin	south_america
faroe_islands	locatedin	northern_europe
japan	locatedin	cameroon
tonga	locatedin	oceania
germany	neighbor	luxembourg
central_asia	locatedin	asia
namibia	neighbor	angola
cape_verde	locatedin	western_africa
sweden	neighbor	finland
haiti	locatedin	caribbean
slovenia	locatedin	southern_europe
mauritania	neighbor	western_sahara
bulgaria	neighbor	turkey
togo	locatedin	western_africa
uganda	neighbor	south_sudan
albania	neighbor	macedonia
mauritius	locatedin	africa
french_guiana	neighbor	andorra
gibraltar	neighbor	spain
macau	neighbor	southern_europe
china	neighbor	kyrgyzstan
south_africa	neighbor	botswana
south_sudan	neighbor	sudan
mauritania	locatedin	western_africa
finland	locatedin	northern_europe
guinea-bissau	neighbor	guinea
kosovo	neighbor	macedonia
sierra_leone	neighbor	latvia
lesotho	locatedin	southern_africa
estonia	locatedin	northern_europe
malawi	neighbor	tanzania
germany	neighbor	denmark
réunion	locatedin	eastern_africa
south_america	locatedin	micronesia
thailand	neighbor	cambodia
bahamas	locatedin	americas
austria	neighbor	switzerland
united_states_virgin_islands	locatedin	americas
cuba	locatedin	americas
togo	locatedin	australia_and_new_zealand
yemen	locatedin	western_asia
cambodia	neighbor	laos
namibia	neighbor	south_africa
singapore	locatedin	guyana
myanmar	neighbor	albania
italy	neighbor	vatican_city
macedonia	locatedin	europe
zimbabwe	locatedin	eastern_africa
tanzania	neighbor	dr_congo
kenya	neighbor	somalia
ukraine	neighbor	hungary
algeria	neighbor	morocco
gabon	neighbor	republic_of_the_congo
czechia	locatedin	eastern_europe
malaysia	neighbor	indonesia
mauritius	locatedin	eastern_africa
malawi	neighbor	central_europe
poland	neighbor	germany
kazakhstan	locatedin	central_asia
yemen	neighbor	saudi_arabia
zimbabwe	neighbor	south_africa
sri_lanka	neighbor	india
french_guiana	neighbor	brazil
argentina	locatedin	south_america
tanzania	neighbor	rwanda
solomon_islands	locatedin	oceania
madagascar	locatedin	africa
bhutan	neighbor	central_america
latvia	neighbor	belarus
portugal	locatedin	southern_europe
american_samoa	locatedin	oceania
guatemala	neighbor	honduras
azerbaijan	neighbor	armenia
germany	neighbor	austria
djibouti	neighbor	somalia
oman	locatedin	western_asia
central_african_republic	neighbor	cameroon
russia	neighbor	mongolia
panama	neighbor	colombia
vietnam	locatedin	south-eastern_asia
slovakia	neighbor	hungary
lesotho	neighbor	south_africa
sudan	locatedin	northern_africa
netherlands	neighbor	germany
colombia	neighbor	brazil
afghanistan	neighbor	uzbekistan
falkland_islands	locatedin	south_america
bhutan	neighbor	india
eastern_africa	locatedin	africa
mali	locatedin	africa
nauru	locatedin	oceania
paraguay	locatedin	south_america
montenegro	neighbor	kosovo
argentina	neighbor	chile
vatican_city	neighbor	italy
ethiopia	locatedin	africa
guatemala	neighbor	mexico
eritrea	neighbor	djibouti
greece	neighbor	turkey
algeria	locatedin	africa
sierra_leone	neighbor	guinea
hungary	neighbor	croatia
india	neighbor	south-eastern_asia
central_african_republic	neighbor	south_sudan
russia	neighbor	lithuania
romania	locatedin	eastern_europe
vatican_city	locatedin	southern_europe
qatar	locatedin	asia
kuwait	neighbor	polynesia
guyana	neighbor	venezuela
venezuela	locatedin	south_america
egypt	neighbor	libya
el_salvador	locatedin	central_america
monaco	neighbor	france
belgium	locatedin	europe
russia	locatedin	europe
india	neighbor	nepal
sierra_leone	locatedin	czechia
somalia	neighbor	kenya
indonesia	neighbor	timor-leste
pakistan	locatedin	asia
ivory_coast	neighbor	guinea
el_salvador	neighbor	honduras
honduras	locatedin	uruguay
norway	neighbor	finland
south_sudan	locatedin	africa
bahrain	locatedin	asia
haiti	locatedin	americas
jordan	neighbor	israel
saint_lucia	locatedin	americas
aruba	locatedin	caribbean
austria	neighbor	italy
angola	neighbor	republic_of_the_congo
austria	neighbor	czechia
madagascar	locatedin	eastern_africa
laos	locatedin	south-eastern_asia
chile	neighbor	bolivia
belize	neighbor	western_asia
hong_kong	neighbor	china
afghanistan	neighbor	china
united_arab_emirates	locatedin	asia
ukraine	neighbor	moldova
