el_salvador	locatedin	americas	0	real
bulgaria	locatedin	eastern_europe	0	real
tonga	locatedin	polynesia	0	real
paraguay	neighbor	brazil	0	real
senegal	locatedin	africa	0	real
uzbekistan	neighbor	kazakhstan	0	real
uruguay	neighbor	brazil	0	real
cameroon	neighbor	republic_of_the_congo	0	real
oman	neighbor	saudi_arabia	0	real
wallis_and_futuna	locatedin	oceania	0	real
sweden	locatedin	northern_europe	0	real
eritrea	locatedin	eastern_africa	0	real
cameroon	locatedin	africa	0	real
hungary	neighbor	ukraine	0	real
senegal	neighbor	polynesia	1	type_invalid
uzbekistan	neighbor	tajikistan	0	real
puerto_rico	locatedin	caribbean	0	real
russia	neighbor	north_korea	0	real
turkmenistan	locatedin	asia	0	real
norway	neighbor	luxembourg	1	type_valid
ethiopia	neighbor	south_sudan	0	real
slovakia	neighbor	ukraine	0	real
denmark	locatedin	europe	0	real
tunisia	locatedin	northern_africa	0	real
new_caledonia	locatedin	melanesia	0	real
afghanistan	neighbor	pakistan	0	real
south_sudan	neighbor	dr_congo	0	real
tajikistan	neighbor	uzbekistan	0	real
pakistan	neighbor	china	0	real
luxembourg	locatedin	western_europe	0	real
poland	neighbor	czechia	0	real
argentina	neighbor	bolivia	0	real
malaysia	neighbor	thailand	0	real
barbados	locatedin	bosnia_and_herzegovina	1	type_invalid
são_tomé_and_príncipe	locatedin	middle_africa	0	real
costa_rica	neighbor	panama	0	real
norfolk_island	locatedin	australia_and_new_zealand	0	real
swaziland	locatedin	southern_africa	0	real
angola	locatedin	middle_africa	0	real
uzbekistan	neighbor	turkmenistan	0	real
libya	neighbor	tunisia	0	real
china	neighbor	bhutan	0	real
southern_europe	locatedin	europe	0	real
namibia	neighbor	middle_africa	1	type_invalid
brazil	neighbor	suriname	0	real
south_africa	locatedin	africa	0	real
iraq	locatedin	asia	0	real
british_indian_ocean_territory	locatedin	eastern_africa	0	real
moldova	neighbor	ukraine	0	real
greece	neighbor	albania	0	real
ivory_coast	neighbor	liberia	0	real
honduras	neighbor	guatemala	0	real
peru	neighbor	bolivia	0	real
south_korea	locatedin	iraq	1	type_invalid
peru	neighbor	colombia	0	real
hungary	neighbor	melanesia	1	type_invalid
samoa	locatedin	polynesia	0	real
northern_america	locatedin	americas	0	real
hungary	neighbor	austria	0	real
malawi	locatedin	eastern_africa	0	real
pitcairn_islands	locatedin	oceania	0	real
central_african_republic	neighbor	libya	1	type_valid
turkmenistan	neighbor	kazakhstan	0	real
peru	neighbor	brazil	0	real
venezuela	neighbor	brazil	0	real
western_sahara	locatedin	africa	0	real
latvia	neighbor	russia	0	real
aruba	locatedin	americas	0	real
slovenia	neighbor	croatia	0	real
western_europe	locatedin	europe	0	real
hungary	neighbor	serbia	0	real
rwanda	locatedin	eastern_africa	0	real
french_guiana	locatedin	south_america	0	real
brunei	neighbor	malaysia	0	real
central_african_republic	neighbor	sudan	0	real
india	neighbor	china	0	real
zambia	neighbor	mozambique	0	real
norway	neighbor	russia	0	real
belize	neighbor	mexico	0	real
colombia	neighbor	ecuador	0	real
djibouti	neighbor	ethiopia	0	real
south_america	locatedin	americas	0	real
argentina	neighbor	myanmar	1	type_valid
panama	locatedin	central_america	0	real
lesotho	locatedin	africa	0	real
lithuania	neighbor	russia	0	real
barbados	locatedin	americas	0	real
zambia	neighbor	tanzania	0	real
nepal	neighbor	india	0	real
ethiopia	neighbor	kenya	0	real
mexico	locatedin	northern_america	0	real
south_georgia	locatedin	south_america	0	real
zambia	neighbor	botswana	0	real
hungary	neighbor	slovakia	0	real
hungary	locatedin	eastern_europe	0	real
dominica	locatedin	americas	0	real
slovenia	locatedin	south_america	1	type_valid
syria	locatedin	asia	0	real
puerto_rico	locatedin	americas	0	real
saint_lucia	locatedin	caribbean	0	real
micronesia	locatedin	oceania	0	real
luxembourg	locatedin	europe	0	real
isle_of_man	locatedin	northern_europe	0	real
north_korea	neighbor	russia	0	real
china	neighbor	laos	0	real
turkey	neighbor	iran	0	real
chile	locatedin	americas	0	real
palestine	locatedin	western_asia	0	real
burkina_faso	neighbor	togo	0	real
burkina_faso	neighbor	mali	0	real
ghana	neighbor	ivory_coast	0	real
uzbekistan	neighbor	afghanistan	0	real
dr_congo	neighbor	central_african_republic	0	real
canada	neighbor	oceania	1	type_invalid
uganda	neighbor	tanzania	0	real
kyrgyzstan	neighbor	tajikistan	0	real
georgia	neighbor	armenia	0	real
germany	neighbor	belgium	0	real
samoa	locatedin	americas	1	type_valid
sint_maarten	neighbor	saint_martin	0	real
gambia	neighbor	senegal	0	real
montenegro	locatedin	europe	0	real
portugal	locatedin	europe	0	real
china	neighbor	vietnam	0	real
vanuatu	locatedin	melanesia	0	real
india	neighbor	bhutan	0	real
northern_africa	locatedin	africa	0	real
myanmar	neighbor	china	0	real
france	locatedin	central_african_republic	1	type_invalid
san_marino	locatedin	europe	0	real
france	neighbor	moldova	1	type_valid
switzerland	locatedin	europe	0	real
trinidad_and_tobago	locatedin	turkey	1	type_invalid
zambia	locatedin	africa	0	real
slovakia	neighbor	austria	0	real
egypt	locatedin	africa	0	real
turkey	neighbor	azerbaijan	0	real
ghana	neighbor	burkina_faso	0	real
jordan	neighbor	iraq	0	real
russia	neighbor	latvia	0	real
slovenia	locatedin	europe	0	real
united_kingdom	locatedin	europe	0	real
sierra_leone	locatedin	africa	0	real
myanmar	neighbor	thailand	0	real
dr_congo	neighbor	angola	0	real
andorra	neighbor	france	0	real
sierra_leone	locatedin	western_africa	0	real
nicaragua	locatedin	americas	0	real
iraq	neighbor	turkey	0	real
north_korea	locatedin	asia	0	real
comoros	locatedin	africa	0	real
djibouti	locatedin	africa	0	real
lebanon	locatedin	western_asia	0	real
venezuela	neighbor	guyana	0	real
macedonia	neighbor	bulgaria	0	real
burkina_faso	neighbor	ghana	0	real
liechtenstein	locatedin	europe	0	real
christmas_island	locatedin	australia_and_new_zealand	0	real
sudan	neighbor	melanesia	1	type_invalid
portugal	neighbor	spain	0	real
bolivia	neighbor	chile	0	real
algeria	neighbor	niger	0	real
bulgaria	locatedin	europe	0	real
libya	neighbor	south_america	1	type_invalid
ghana	neighbor	guinea-bissau	1	type_valid
equatorial_guinea	locatedin	middle_africa	0	real
pitcairn_islands	locatedin	polynesia	0	real
chile	neighbor	argentina	0	real
israel	neighbor	lebanon	0	real
moldova	locatedin	eastern_europe	0	real
montserrat	locatedin	americas	0	real
nigeria	neighbor	benin	0	real
turkey	neighbor	georgia	0	real
burkina_faso	neighbor	niger	0	real
france	neighbor	andorra	0	real
cameroon	neighbor	equatorial_guinea	0	real
cayman_islands	locatedin	americas	0	real
poland	locatedin	europe	0	real
australia_and_new_zealand	locatedin	oceania	0	real
turkey	neighbor	iraq	0	real
kosovo	locatedin	southern_africa	1	type_valid
guinea	neighbor	liberia	0	real
romania	neighbor	bulgaria	0	real
central_african_republic	locatedin	africa	0	real
morocco	neighbor	western_sahara	0	real
finland	locatedin	europe	0	real
sudan	neighbor	egypt	0	real
malaysia	locatedin	asia	0	real
poland	neighbor	belarus	0	real
turkey	neighbor	armenia	0	real
serbia	neighbor	hungary	0	real
bulgaria	neighbor	romania	0	real
russia	locatedin	thailand	1	type_invalid
mauritania	neighbor	senegal	0	real
taiwan	locatedin	asia	0	real
united_states	locatedin	americas	0	real
costa_rica	neighbor	nicaragua	0	real
namibia	neighbor	botswana	0	real
rwanda	neighbor	tanzania	0	real
zambia	neighbor	angola	0	real
sudan	neighbor	ethiopia	0	real
argentina	neighbor	paraguay	0	real
faroe_islands	locatedin	europe	0	real
spain	neighbor	france	0	real
germany	neighbor	switzerland	0	real
taiwan	locatedin	eastern_asia	0	real
andorra	locatedin	europe	0	real
antigua_and_barbuda	locatedin	americas	0	real
austria	neighbor	germany	0	real
angola	neighbor	namibia	0	real
guinea-bissau	neighbor	senegal	0	real
lithuania	neighbor	bosnia_and_herzegovina	1	type_valid
macau	neighbor	china	0	real
niger	neighbor	benin	0	real
zambia	neighbor	zimbabwe	0	real
mali	neighbor	niger	0	real
mali	neighbor	guinea	0	real
netherlands	neighbor	belgium	0	real
nigeria	neighbor	chad	0	real
russia	neighbor	georgia	0	real
montenegro	neighbor	micronesia	1	type_invalid
liechtenstein	neighbor	switzerland	0	real
guadeloupe	locatedin	caribbean	0	real
jamaica	locatedin	eastern_europe	1	type_valid
finland	neighbor	norway	0	real
somalia	neighbor	ethiopia	0	real
paraguay	neighbor	argentina	0	real
bosnia_and_herzegovina	neighbor	montenegro	0	real
france	neighbor	luxembourg	0	real
ukraine	neighbor	romania	0	real
tajikistan	neighbor	afghanistan	0	real
jamaica	locatedin	caribbean	0	real
libya	neighbor	sudan	0	real
saudi_arabia	locatedin	western_asia	0	real
austria	neighbor	kosovo	1	type_valid
sri_lanka	locatedin	asia	0	real
tanzania	neighbor	zambia	0	real
china	neighbor	india	0	real
nicaragua	neighbor	honduras	0	real
saint_pierre_and_miquelon	locatedin	americas	0	real
guadeloupe	locatedin	americas	0	real
tanzania	neighbor	uganda	0	real
liberia	neighbor	sierra_leone	0	real
mali	locatedin	western_africa	0	real
lebanon	locatedin	asia	0	real
martinique	locatedin	caribbean	0	real
dominican_republic	locatedin	americas	0	real
british_indian_ocean_territory	locatedin	africa	0	real
mexico	neighbor	guatemala	0	real
niger	neighbor	algeria	0	real
armenia	neighbor	turkey	0	real
liechtenstein	neighbor	austria	0	real
austria	neighbor	hungary	0	real
brazil	neighbor	ireland	1	type_valid
south_africa	locatedin	southern_africa	0	real
western_asia	locatedin	asia	0	real
lithuania	locatedin	south_america	1	type_valid
panama	locatedin	americas	0	real
eritrea	neighbor	sudan	0	real
lithuania	neighbor	latvia	0	real
palau	locatedin	micronesia	0	real
tunisia	neighbor	libya	0	real
lithuania	neighbor	poland	0	real
ukraine	locatedin	europe	0	real
saudi_arabia	neighbor	yemen	0	real
brazil	neighbor	uruguay	0	real
iran	neighbor	iraq	0	real
benin	neighbor	togo	0	real
indonesia	neighbor	malaysia	0	real
georgia	locatedin	western_asia	0	real
honduras	neighbor	nicaragua	0	real
peru	locatedin	south_america	0	real
djibouti	neighbor	eritrea	0	real
brazil	neighbor	french_guiana	0	real
south-eastern_asia	locatedin	asia	0	real
iran	neighbor	turkmenistan	0	real
benin	neighbor	niger	0	real
seychelles	locatedin	africa	0	real
monaco	locatedin	western_europe	0	real
french_guiana	locatedin	americas	0	real
afghanistan	locatedin	asia	0	real
australia	locatedin	oceania	0	real
france	locatedin	western_europe	0	real
cameroon	neighbor	nigeria	0	real
oman	locatedin	asia	0	real
croatia	neighbor	hungary	0	real
azerbaijan	neighbor	iran	0	real
iran	neighbor	armenia	0	real
united_states	neighbor	mexico	0	real
india	neighbor	sri_lanka	0	real
cambodia	locatedin	south-eastern_asia	0	real
republic_of_the_congo	neighbor	cameroon	0	real
cameroon	locatedin	middle_africa	0	real
equatorial_guinea	locatedin	africa	0	real
sint_maarten	locatedin	caribbean	0	real
serbia	neighbor	romania	0	real
philippines	locatedin	asia	0	real
vietnam	locatedin	asia	0	real
luxembourg	neighbor	germany	0	real
tokelau	locatedin	oceania	0	real
myanmar	locatedin	asia	0	real
peru	locatedin	americas	0	real
czechia	neighbor	austria	0	real
brazil	neighbor	paraguay	0	real
saint_martin	neighbor	sint_maarten	0	real
tuvalu	locatedin	polynesia	0	real
angola	neighbor	dr_congo	0	real
egypt	neighbor	southern_europe	1	type_invalid
sudan	neighbor	central_african_republic	0	real
jordan	neighbor	saudi_arabia	0	real
cook_islands	locatedin	polynesia	0	real
mozambique	neighbor	south_africa	0	real
liberia	locatedin	africa	0	real
russia	neighbor	azerbaijan	0	real
guernsey	locatedin	northern_europe	0	real
uzbekistan	locatedin	central_asia	0	real
palestine	neighbor	egypt	0	real
jordan	neighbor	syria	0	real
latvia	neighbor	lithuania	0	real
saint_kitts_and_nevis	locatedin	americas	0	real
uzbekistan	neighbor	finland	1	type_valid
bulgaria	neighbor	south_america	1	type_invalid
albania	neighbor	kosovo	0	real
poland	neighbor	ukraine	0	real
china	neighbor	pakistan	0	real
montenegro	locatedin	southern_europe	0	real
andorra	locatedin	southern_europe	0	real
northern_mariana_islands	locatedin	oceania	0	real
italy	neighbor	slovenia	0	real
belarus	neighbor	latvia	0	real
kosovo	neighbor	montenegro	0	real
united_states_minor_outlying_islands	locatedin	northern_america	0	real
israel	neighbor	jordan	0	real
colombia	locatedin	americas	0	real
republic_of_the_congo	neighbor	gabon	0	real
mali	neighbor	burkina_faso	0	real
algeria	neighbor	tunisia	0	real
kyrgyzstan	locatedin	central_asia	0	real
switzerland	neighbor	liechtenstein	0	real
south_africa	locatedin	moldova	1	type_invalid
czechia	neighbor	poland	0	real
czechia	neighbor	slovakia	0	real
morocco	locatedin	africa	0	real
laos	neighbor	china	0	real
united_kingdom	neighbor	ireland	0	real
chad	neighbor	cameroon	0	real
kuwait	neighbor	iraq	0	real
dr_congo	neighbor	tanzania	0	real
angola	locatedin	northern_america	1	type_valid
bosnia_and_herzegovina	neighbor	croatia	0	real
guatemala	locatedin	central_america	0	real
united_states_virgin_islands	locatedin	caribbean	0	real
ivory_coast	locatedin	africa	0	real
romania	neighbor	moldova	0	real
suriname	neighbor	french_guiana	0	real
zambia	neighbor	namibia	0	real
niue	locatedin	polynesia	0	real
north_korea	locatedin	eastern_asia	0	real
spain	neighbor	andorra	0	real
israel	neighbor	egypt	0	real
senegal	neighbor	guinea	0	real
mozambique	neighbor	malawi	0	real
serbia	neighbor	kosovo	0	real
myanmar	neighbor	india	0	real
tanzania	neighbor	burundi	0	real
venezuela	locatedin	central_america	1	type_valid
seychelles	locatedin	eastern_africa	0	real
austria	neighbor	zambia	1	type_valid
bangladesh	neighbor	myanmar	0	real
ghana	neighbor	togo	0	real
botswana	locatedin	southern_africa	0	real
egypt	neighbor	sudan	0	real
western_africa	locatedin	africa	0	real
laos	neighbor	vietnam	0	real
paraguay	locatedin	americas	0	real
montserrat	locatedin	central_america	1	type_valid
libya	neighbor	egypt	0	real
hungary	neighbor	romania	0	real
guinea	locatedin	africa	0	real
gambia	locatedin	africa	0	real
christmas_island	locatedin	oceania	0	real
cuba	locatedin	caribbean	0	real
turkey	neighbor	united_kingdom	1	type_valid
myanmar	neighbor	laos	0	real
uruguay	locatedin	south_america	0	real
faroe_islands	locatedin	northern_europe	0	real
japan	locatedin	cameroon	1	type_invalid
tonga	locatedin	oceania	0	real
germany	neighbor	luxembourg	0	real
central_asia	locatedin	asia	0	real
namibia	neighbor	angola	0	real
cape_verde	locatedin	western_africa	0	real
sweden	neighbor	finland	0	real
haiti	locatedin	caribbean	0	real
slovenia	locatedin	southern_europe	0	real
mauritania	neighbor	western_sahara	0	real
bulgaria	neighbor	turkey	0	real
togo	locatedin	western_africa	0	real
uganda	neighbor	south_sudan	0	real
albania	neighbor	macedonia	0	real
mauritius	locatedin	africa	0	real
french_guiana	neighbor	andorra	1	type_valid
gibraltar	neighbor	spain	0	real
macau	neighbor	southern_europe	1	type_invalid
china	neighbor	kyrgyzstan	0	real
south_africa	neighbor	botswana	0	real
south_sudan	neighbor	sudan	0	real
mauritania	locatedin	western_africa	0	real
finland	locatedin	northern_europe	0	real
guinea-bissau	neighbor	guinea	0	real
kosovo	neighbor	macedonia	0	real
sierra_leone	neighbor	latvia	1	type_valid
lesotho	locatedin	southern_africa	0	real
estonia	locatedin	northern_europe	0	real
malawi	neighbor	tanzania	0	real
germany	neighbor	denmark	0	real
réunion	locatedin	eastern_africa	0	real
south_america	locatedin	micronesia	1	type_valid
thailand	neighbor	cambodia	0	real
bahamas	locatedin	americas	0	real
austria	neighbor	switzerland	0	real
united_states_virgin_islands	locatedin	americas	0	real
cuba	locatedin	americas	0	real
togo	locatedin	australia_and_new_zealand	1	type_valid
yemen	locatedin	western_asia	0	real
cambodia	neighbor	laos	0	real
namibia	neighbor	south_africa	0	real
singapore	locatedin	guyana	1	type_invalid
myanmar	neighbor	albania	1	type_valid
italy	neighbor	vatican_city	0	real
macedonia	locatedin	europe	0	real
zimbabwe	locatedin	eastern_africa	0	real
tanzania	neighbor	dr_congo	0	real
kenya	neighbor	somalia	0	real
ukraine	neighbor	hungary	0	real
algeria	neighbor	morocco	0	real
gabon	neighbor	republic_of_the_congo	0	real
czechia	locatedin	eastern_europe	0	real
malaysia	neighbor	indonesia	0	real
mauritius	locatedin	eastern_africa	0	real
malawi	neighbor	central_europe	1	type_invalid
poland	neighbor	germany	0	real
kazakhstan	locatedin	central_asia	0	real
yemen	neighbor	saudi_arabia	0	real
zimbabwe	neighbor	south_africa	0	real
sri_lanka	neighbor	india	0	real
french_guiana	neighbor	brazil	0	real
argentina	locatedin	south_america	0	real
tanzania	neighbor	rwanda	0	real
solomon_islands	locatedin	oceania	0	real
madagascar	locatedin	africa	0	real
bhutan	neighbor	central_america	1	type_invalid
latvia	neighbor	belarus	0	real
portugal	locatedin	southern_europe	0	real
american_samoa	locatedin	oceania	0	real
guatemala	neighbor	honduras	0	real
azerbaijan	neighbor	armenia	0	real
germany	neighbor	austria	0	real
djibouti	neighbor	somalia	0	real
oman	locatedin	western_asia	0	real
central_african_republic	neighbor	cameroon	0	real
russia	neighbor	mongolia	0	real
panama	neighbor	colombia	0	real
vietnam	locatedin	south-eastern_asia	0	real
slovakia	neighbor	hungary	0	real
lesotho	neighbor	south_africa	0	real
sudan	locatedin	northern_africa	0	real
netherlands	neighbor	germany	0	real
colombia	neighbor	brazil	0	real
afghanistan	neighbor	uzbekistan	0	real
falkland_islands	locatedin	south_america	0	real
bhutan	neighbor	india	0	real
eastern_africa	locatedin	africa	0	real
mali	locatedin	africa	0	real
nauru	locatedin	oceania	0	real
paraguay	locatedin	south_america	0	real
montenegro	neighbor	kosovo	0	real
argentina	neighbor	chile	0	real
vatican_city	neighbor	italy	0	real
ethiopia	locatedin	africa	0	real
guatemala	neighbor	mexico	0	real
eritrea	neighbor	djibouti	0	real
greece	neighbor	turkey	0	real
algeria	locatedin	africa	0	real
sierra_leone	neighbor	guinea	0	real
hungary	neighbor	croatia	0	real
india	neighbor	south-eastern_asia	1	type_invalid
central_african_republic	neighbor	south_sudan	0	real
russia	neighbor	lithuania	0	real
romania	locatedin	eastern_europe	0	real
vatican_city	locatedin	southern_europe	0	real
qatar	locatedin	asia	0	real
kuwait	neighbor	polynesia	1	type_invalid
guyana	neighbor	venezuela	0	real
venezuela	locatedin	south_america	0	real
egypt	neighbor	libya	0	real
el_salvador	locatedin	central_america	0	real
monaco	neighbor	france	0	real
belgium	locatedin	europe	0	real
russia	locatedin	europe	0	real
india	neighbor	nepal	0	real
sierra_leone	locatedin	czechia	1	type_invalid
somalia	neighbor	kenya	0	real
indonesia	neighbor	timor-leste	0	real
pakistan	locatedin	asia	0	real
ivory_coast	neighbor	guinea	0	real
el_salvador	neighbor	honduras	0	real
honduras	locatedin	uruguay	1	type_invalid
norway	neighbor	finland	0	real
south_sudan	locatedin	africa	0	real
bahrain	locatedin	asia	0	real
haiti	locatedin	americas	0	real
jordan	neighbor	israel	0	real
saint_lucia	locatedin	americas	0	real
aruba	locatedin	caribbean	0	real
austria	neighbor	italy	0	real
angola	neighbor	republic_of_the_congo	0	real
austria	neighbor	czechia	0	real
madagascar	locatedin	eastern_africa	0	real
laos	locatedin	south-eastern_asia	0	real
chile	neighbor	bolivia	0	real
belize	neighbor	western_asia	1	type_invalid
hong_kong	neighbor	china	0	real
afghanistan	neighbor	china	0	real
united_arab_emirates	locatedin	asia	0	real
ukraine	neighbor	moldova	0	real
